AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,SALE_COND,PARK_FACIL,BUILDTYPE,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,SALES_PRICE,PROPERTY_AGE,AREA_PRICE_LEVEL,BEDROOM_SQFT_RATIO,BATHROOM_SQFT_RATIO
4,891.0,1.0,1.0,2,1,0,2,1,4.5,3.3,4.5,7999750.0,13,1.0,0.001122334455667789,0.001122334455667789
4,1665.0,2.0,2.0,4,0,2,0,1,2.4,4.7,4.5,7729125.0,11,1.0,0.0012012012012012011,0.0012012012012012011
1,1965.0,2.0,1.0,2,1,2,1,4,3.8,3.2,3.3,14411150.0,35,6.0,0.0010178117048346056,0.0005089058524173028
2,1157.0,1.0,1.0,1,0,0,1,3,4.3,3.8,2.5,12632900.0,6,3.0,0.000864304235090752,0.000864304235090752
3,2064.0,3.0,2.0,0,0,0,0,4,2.6,3.3,2.9,16497820.0,21,5.0,0.0014534883720930232,0.0009689922480620155
2,1181.0,1.0,1.0,2,0,2,0,4,2.6,4.3,2.6,9847570.0,16,3.0,0.000846740050804403,0.000846740050804403
3,1653.0,2.0,1.0,3,1,2,2,4,3.5,3.5,4.4,10794060.0,20,5.0,0.0012099213551119178,0.0006049606775559589
3,2282.0,4.0,2.0,3,0,1,0,5,5.0,4.2,2.7,12171140.0,27,5.0,0.0017528483786152498,0.0008764241893076249
4,1531.0,2.0,2.0,0,0,0,0,3,3.1,3.8,3.2,11451250.0,35,1.0,0.0013063357282821686,0.0013063357282821686
1,1629.0,1.0,1.0,1,0,0,0,5,3.8,3.0,2.4,19939120.0,6,6.0,0.0006138735420503376,0.0006138735420503376
2,1081.0,1.0,1.0,1,1,2,0,3,3.3,3.0,3.0,9778420.0,39,3.0,0.0009250693802035153,0.0009250693802035153
4,1041.0,1.0,1.0,1,1,0,1,2,4.5,2.3,3.2,9045250.0,7,1.0,0.0009606147934678194,0.0009606147934678194
2,1175.0,1.0,1.0,2,1,1,2,4,3.5,4.9,3.9,9758600.0,28,3.0,0.000851063829787234,0.000851063829787234
2,810.0,1.0,1.0,1,0,0,2,3,2.4,2.9,3.6,9879950.0,29,3.0,0.0012345679012345679,0.0012345679012345679
3,1722.0,2.0,1.0,4,0,1,2,5,3.9,4.4,2.4,9795980.0,19,5.0,0.0011614401858304297,0.0005807200929152149
4,1475.0,2.0,2.0,1,0,1,2,4,3.6,4.0,2.7,8296250.0,21,1.0,0.0013559322033898306,0.0013559322033898306
1,1522.0,1.0,1.0,2,0,1,2,4,2.4,3.8,2.4,11295000.0,5,6.0,0.000657030223390276,0.000657030223390276
1,1556.0,1.6370287000562747,1.0,4,0,1,1,5,4.8,2.7,2.0,10797790.0,27,6.0,0.0010520750000361661,0.0006426735218508997
2,1286.0,2.0,1.0,1,1,0,1,4,2.0,4.9,2.2,14962800.0,8,3.0,0.0015552099533437014,0.0007776049766718507
6,1803.0,3.0,2.0,0,1,1,2,5,4.4,4.5,4.1,11546330.0,14,4.0,0.0016638935108153079,0.0011092623405435386
2,866.0,1.0,1.0,0,0,0,1,4,2.1,4.1,4.7,10173350.0,29,3.0,0.0011547344110854503,0.0011547344110854503
0,1178.0,1.0,1.0,1,1,1,2,1,3.0,4.8,3.2,8638785.0,19,2.0,0.0008488964346349745,0.0008488964346349745
1,1626.0,1.0,1.0,3,0,2,2,4,4.4,3.1,4.0,12866410.0,9,6.0,0.0006150061500615006,0.0006150061500615006
1,1589.0,1.0,1.0,3,1,1,1,4,4.5,3.2,4.8,12025410.0,8,6.0,0.0006293266205160479,0.0006293266205160479
2,1165.0,1.0,1.0,4,0,1,1,4,4.5,3.7,4.7,7550250.0,35,3.0,0.0008583690987124463,0.0008583690987124463
0,618.0,1.0,1.0,3,0,0,2,3,4.7,2.1,4.1,8421940.0,36,2.0,0.0016181229773462784,0.0016181229773462784
2,1144.0,1.0,1.0,2,0,2,0,4,3.9,4.3,3.2,9341380.0,38,3.0,0.0008741258741258741,0.0008741258741258741
0,1201.0,2.0,2.0,4,0,0,2,5,3.9,4.4,2.5,14203140.0,36,2.0,0.0016652789342214821,0.0016652789342214821
4,879.0,1.0,1.0,4,1,1,2,3,4.1,3.2,3.3,6313250.0,37,1.0,0.0011376564277588168,0.0011376564277588168
1,1501.0,1.0,1.0,3,1,2,0,5,4.5,3.1,2.0,13627030.0,35,6.0,0.0006662225183211193,0.0006662225183211193
0,1289.0,2.0,2.0,3,1,0,0,5,3.5,2.7,4.1,17360470.0,18,2.0,0.0015515903801396431,0.0015515903801396431
3,1741.0,2.0,1.0,4,1,2,2,3,2.2,2.4,3.1,10458220.0,10,5.0,0.0011487650775416428,0.0005743825387708214
4,1585.0,2.0,2.0,4,0,0,2,5,3.3,3.8,3.5,11996750.0,45,1.0,0.0012618296529968455,0.0012618296529968455
2,897.0,1.0,1.0,2,1,1,0,4,4.5,3.3,2.0,9162950.0,9,3.0,0.0011148272017837235,0.0011148272017837235
2,1172.0,1.0,1.0,0,1,1,1,5,2.7,5.0,4.7,9701600.0,20,3.0,0.0008532423208191126,0.0008532423208191126
4,1321.0,1.0,1.0,3,1,2,2,3,2.9,3.3,2.3,8527375.0,18,1.0,0.000757002271006813,0.000757002271006813
4,798.0,1.0,1.0,2,0,2,1,2,2.9,3.5,3.0,4517000.0,13,1.0,0.0012531328320802004,0.0012531328320802004
5,1808.0,2.0,1.0,1,0,0,1,5,2.1,3.6,3.3,20487250.0,20,7.0,0.0011061946902654867,0.0005530973451327434
2,934.0,1.0,1.0,0,0,2,2,3,5.0,2.0,4.5,7774580.0,16,3.0,0.0010706638115631692,0.0010706638115631692
2,961.0,1.0,1.0,4,1,2,1,4,4.2,3.7,2.0,8637320.0,29,3.0,0.001040582726326743,0.001040582726326743
0,962.0,1.0,1.0,0,0,2,2,0,2.1,3.0,2.1,6374265.0,11,2.0,0.0010395010395010396,0.0010395010395010396
3,1778.0,3.0,2.0,2,0,2,2,4,2.6,2.6,4.0,10567300.0,7,5.0,0.001687289088863892,0.0011248593925759281
1,1756.0,1.0,1.0,0,1,1,2,3,2.4,4.1,2.3,12368790.0,12,6.0,0.0005694760820045558,0.0005694760820045558
4,1023.0,1.0,1.0,4,0,2,2,0,4.9,2.8,2.9,4798625.0,6,1.0,0.0009775171065493646,0.0009775171065493646
0,784.0,1.0,1.0,3,0,1,1,4,2.5,2.9,3.7,6611365.0,31,2.0,0.0012755102040816326,0.0012755102040816326
3,1485.0,2.0,1.0,2,0,1,2,3,2.3,3.5,3.2,8195220.0,11,5.0,0.0013468013468013469,0.0006734006734006734
3,2177.0,3.0,2.0,3,1,2,0,4,4.8,4.8,4.2,13553180.0,12,5.0,0.0013780431786862655,0.0009186954524575103
3,2088.0,3.0,2.0,2,1,2,2,5,2.7,4.3,3.6,12879720.0,18,5.0,0.0014367816091954023,0.0009578544061302681
0,1181.0,1.0,1.0,4,1,2,1,2,2.0,2.0,2.0,8418360.0,24,2.0,0.000846740050804403,0.000846740050804403
3,1308.0,1.0,1.0,4,0,1,0,5,3.4,2.9,2.7,9168580.0,9,5.0,0.0007645259938837921,0.0007645259938837921
4,663.0,1.0,1.0,0,0,1,1,2,2.4,3.3,4.6,4028790.0,19,1.0,0.0015082956259426848,0.0015082956259426848
5,1975.0,2.0,1.0,1,1,1,1,3,2.6,3.9,4.0,13567150.0,5,7.0,0.0010126582278481013,0.0005063291139240507
2,749.0,1.0,1.0,3,0,0,0,3,3.3,2.6,4.1,9607900.0,22,3.0,0.0013351134846461949,0.0013351134846461949
6,1727.0,2.0,1.0,0,1,1,0,0,3.3,3.6,2.0,8269610.0,33,4.0,0.0011580775911986102,0.0005790387955993051
3,2158.0,3.0,2.0,0,1,2,2,5,4.8,3.0,3.6,13154100.0,17,5.0,0.0013901760889712697,0.0009267840593141798
2,1157.0,1.0,1.0,3,0,1,0,4,3.6,4.6,2.2,9455100.0,10,3.0,0.000864304235090752,0.000864304235090752
5,1832.0,2.0,1.0,1,0,0,0,5,3.6,4.3,2.7,21686920.0,21,7.0,0.001091703056768559,0.0005458515283842794
2,1138.0,1.0,1.0,0,1,0,0,3,2.6,4.2,2.0,13801050.0,15,3.0,0.0008787346221441124,0.0008787346221441124
2,770.0,1.0,1.0,0,0,1,1,3,4.7,3.7,2.3,6348750.0,5,3.0,0.0012987012987012987,0.0012987012987012987
5,1842.0,2.0,1.0,3,0,1,0,4,2.7,4.8,3.6,13040160.0,23,7.0,0.0010857763300760044,0.0005428881650380022
5,1882.0,2.0,1.0,2,1,0,1,3,4.2,3.4,3.7,19761890.0,42,7.0,0.0010626992561105207,0.0005313496280552603
2,757.0,1.0,1.0,1,1,2,1,5,4.2,3.2,4.0,8854790.0,14,3.0,0.001321003963011889,0.001321003963011889
6,1884.0,3.0,2.0,3,1,1,2,3,2.1,2.3,2.7,9955440.0,37,4.0,0.0015923566878980893,0.0010615711252653928
3,1729.0,2.0,1.0,0,1,2,2,3,2.6,2.6,2.1,10643500.0,6,5.0,0.001156737998843262,0.000578368999421631
0,866.0,1.0,1.0,2,1,2,2,0,2.8,4.7,4.6,6666735.0,29,2.0,0.0011547344110854503,0.0011547344110854503
4,919.0,1.0,1.0,0,1,0,0,4,2.0,5.0,4.4,10589000.0,16,1.0,0.001088139281828074,0.001088139281828074
3,1587.0,2.0,1.0,2,0,1,2,4,2.5,2.9,4.1,8983700.0,5,5.0,0.001260239445494644,0.000630119722747322
2,1282.0,2.0,1.0,0,1,2,0,3,4.8,3.5,4.7,11073340.0,16,3.0,0.0015600624024961,0.00078003120124805
2,928.0,1.0,1.0,3,0,2,2,5,2.8,2.9,2.4,8454860.0,38,3.0,0.0010775862068965517,0.0010775862068965517
2,898.0,1.0,1.0,3,0,1,2,3,2.6,4.3,2.6,6802150.0,29,3.0,0.0011135857461024498,0.0011135857461024498
0,692.0,1.0,1.0,0,1,0,1,0,2.7,4.8,3.6,7814575.0,25,2.0,0.001445086705202312,0.001445086705202312
5,1972.0,2.0,1.0,4,1,2,2,3,4.5,4.9,2.4,13941590.0,39,7.0,0.0010141987829614604,0.0005070993914807302
3,2079.0,3.0,2.0,4,0,2,2,3,3.2,4.2,2.3,10468580.0,10,5.0,0.001443001443001443,0.000962000962000962
3,1486.0,2.0,1.0,4,0,0,2,4,4.0,2.1,4.4,12616820.0,11,5.0,0.0013458950201884253,0.0006729475100942127
1,1742.0,1.0,1.0,1,1,0,2,5,4.3,4.9,2.5,20982920.0,41,6.0,0.000574052812858783,0.000574052812858783
5,1936.0,2.0,1.0,0,1,1,2,4,2.0,4.6,2.2,13788080.0,24,7.0,0.0010330578512396695,0.0005165289256198347
4,1214.0,1.0,1.0,1,0,0,1,5,4.3,3.9,3.2,9985750.0,49,1.0,0.0008237232289950577,0.0008237232289950577
4,1257.0,1.0,1.0,0,1,1,1,3,2.4,4.0,2.4,6660000.0,34,1.0,0.0007955449482895784,0.0007955449482895784
4,841.0,1.0,1.0,4,1,1,1,2,2.7,2.9,4.8,5355750.0,19,1.0,0.0011890606420927466,0.0011890606420927466
3,2255.0,4.0,2.0,3,0,0,2,3,3.1,2.9,3.0,16982280.0,14,5.0,0.0017738359201773836,0.0008869179600886918
6,1605.0,2.0,1.0,4,1,0,2,3,2.5,4.7,2.4,13759280.0,34,4.0,0.0012461059190031153,0.0006230529595015577
2,1188.0,1.0,1.0,0,0,0,2,3,4.5,4.5,4.4,12840300.0,14,3.0,0.0008417508417508417,0.0008417508417508417
2,1213.0,2.0,1.0,4,1,2,1,4,4.7,4.4,4.6,10243060.0,7,3.0,0.0016488046166529267,0.0008244023083264633
2,731.0,1.0,1.0,2,1,0,2,5,4.5,3.0,4.3,11029700.0,38,3.0,0.0013679890560875513,0.0013679890560875513
3,1781.0,3.0,2.0,4,1,0,0,4,4.6,4.2,4.4,16174720.0,6,5.0,0.0016844469399213925,0.0011229646266142617
2,702.0,1.0,1.0,2,0,0,2,3,4.1,3.5,2.6,8883050.0,19,3.0,0.0014245014245014246,0.0014245014245014246
1,1949.0,2.0,1.0,3,0,2,0,5,3.9,4.3,3.8,15476650.0,19,6.0,0.001026167265264238,0.000513083632632119
1,1857.0,2.0,1.0,0,0,2,0,4,2.9,4.4,2.9,14093160.0,30,6.0,0.0010770059235325794,0.0005385029617662897
3,1904.0,3.0,2.0,0,0,2,2,4,4.0,3.5,2.9,10782380.0,25,5.0,0.0015756302521008404,0.0010504201680672268
4,1199.0,1.0,1.0,0,0,0,2,1,2.9,3.9,2.1,7839500.0,38,1.0,0.0008340283569641367,0.0008340283569641367
4,1228.0,1.0,1.0,1,1,0,0,3,2.0,4.0,2.6,11531000.0,12,1.0,0.0008143322475570033,0.0008143322475570033
6,1786.0,2.0,1.0,0,1,0,0,5,3.2,3.7,4.5,17240870.0,11,4.0,0.0011198208286674132,0.0005599104143337066
6,1953.0,3.0,2.0,2,1,2,1,1,3.0,3.6,3.6,8916410.0,52,4.0,0.0015360983102918587,0.0010240655401945725
4,1287.0,1.0,1.0,4,0,0,0,4,2.1,3.6,3.2,10931250.0,27,1.0,0.000777000777000777,0.000777000777000777
3,1369.0,2.0,1.0,1,0,1,2,5,2.1,3.3,4.0,9103800.0,30,5.0,0.0014609203798392988,0.0007304601899196494
3,1771.0,2.0,1.0,0,1,1,0,4,3.4,2.6,3.9,11090200.0,20,5.0,0.001129305477131564,0.000564652738565782
0,1082.0,1.0,1.0,0,1,1,0,2,4.6,4.9,4.6,9177820.0,28,2.0,0.0009242144177449168,0.0009242144177449168
3,1636.0,2.0,1.0,0,1,1,2,4,3.2,3.3,2.0,10056300.0,25,5.0,0.0012224938875305623,0.0006112469437652812
4,602.0,1.0,1.0,1,0,2,2,5,3.8,2.2,4.7,6560250.0,26,1.0,0.0016611295681063123,0.0016611295681063123
5,1854.0,2.0,1.0,0,0,1,1,4,3.5,2.7,2.6,11704830.0,29,7.0,0.0010787486515641855,0.0005393743257820927
4,1655.0,2.0,2.0,0,1,2,1,5,4.3,3.9,3.5,9837875.0,25,1.0,0.0012084592145015106,0.0012084592145015106
0,698.0,1.0,1.0,2,0,0,0,3,3.9,3.5,2.9,9879040.0,16,2.0,0.0014326647564469914,0.0014326647564469914
2,1101.0,1.0,1.0,2,0,1,0,4,2.0,3.7,3.2,8572650.0,31,3.0,0.0009082652134423251,0.0009082652134423251
4,785.0,1.0,1.0,1,1,2,2,2,3.7,4.2,2.7,6576375.0,22,1.0,0.0012738853503184713,0.0012738853503184713
0,1135.0,1.0,1.0,0,1,1,0,5,2.0,3.2,2.6,11046310.0,34,2.0,0.000881057268722467,0.000881057268722467
4,1308.0,1.0,1.0,1,1,2,2,3,2.2,3.8,3.2,8242250.0,32,1.0,0.0007645259938837921,0.0007645259938837921
0,924.0,1.0,1.0,2,0,0,1,3,3.7,2.7,3.1,10571990.0,26,2.0,0.0010822510822510823,0.0010822510822510823
4,565.48,1.0,1.0,1,1,0,0,2,5.0,4.8,3.6,6709750.0,49,1.0,0.0017684091391384311,0.0017684091391384311
6,1725.0,2.0,1.0,0,0,1,2,4,4.1,2.5,2.5,9817160.0,8,4.0,0.0011594202898550724,0.0005797101449275362
4,1665.0,2.0,2.0,1,0,0,1,2,3.1,4.2,4.4,11513500.0,10,1.0,0.0012012012012012011,0.0012012012012012011
3,1868.0,3.0,2.0,4,1,2,0,3,2.0,2.6,2.4,11348140.0,9,5.0,0.0016059957173447537,0.0010706638115631692
1,1951.0,2.0,1.0,2,1,0,1,3,2.7,3.0,2.4,20272170.0,36,6.0,0.0010251153254741158,0.0005125576627370579
5,1665.0,1.0,1.0,3,1,0,2,5,5.0,3.1,4.8,20656290.0,22,7.0,0.0006006006006006006,0.0006006006006006006
1,1537.0,1.0,1.0,1,0,0,2,3,4.8,3.4,4.0,17670400.0,15,6.0,0.0006506180871828237,0.0006506180871828237
2,912.0,1.0,1.0,2,1,0,2,3,4.7,3.4,2.6,11583300.0,26,3.0,0.0010964912280701754,0.0010964912280701754
4,724.0,1.0,1.0,3,1,0,2,3,2.3,3.4,3.2,8033250.0,31,1.0,0.0013812154696132596,0.0013812154696132596
4,565.48,1.0,1.0,4,0,0,1,0,2.8,5.0,5.0,4028790.0,33,1.0,0.0017684091391384311,0.0017684091391384311
5,1764.0,1.0,1.0,1,1,2,1,4,3.8,2.7,4.8,13971130.0,38,7.0,0.0005668934240362812,0.0005668934240362812
2,872.0,1.0,1.0,2,0,2,0,3,4.3,4.6,4.7,7693740.0,29,3.0,0.0011467889908256881,0.0011467889908256881
2,887.0,1.0,1.0,3,1,0,0,5,4.3,5.0,4.8,13118450.0,39,3.0,0.0011273957158962795,0.0011273957158962795
2,1080.0,1.0,1.0,4,1,0,2,3,2.0,4.0,4.5,12721750.0,9,3.0,0.000925925925925926,0.000925925925925926
2,1045.0,1.0,1.0,4,1,1,0,4,4.3,3.6,2.9,9480000.0,32,3.0,0.0009569377990430622,0.0009569377990430622
4,1530.0,2.0,2.0,2,0,0,1,5,3.4,2.5,3.8,12046250.0,11,1.0,0.00130718954248366,0.00130718954248366
0,1132.0,1.0,1.0,2,0,1,1,0,2.0,4.9,4.8,6050375.0,5,2.0,0.0008833922261484099,0.0008833922261484099
3,2365.0,4.0,2.0,4,1,2,2,4,2.6,3.9,2.6,12924800.0,25,5.0,0.0016913319238900633,0.0008456659619450317
6,1781.0,2.0,1.0,0,0,1,2,5,2.9,2.8,4.8,10048510.0,38,4.0,0.0011229646266142617,0.0005614823133071309
2,1138.0,1.0,1.0,2,0,0,2,3,2.0,3.1,4.4,11770400.0,40,3.0,0.0008787346221441124,0.0008787346221441124
3,2375.0,4.0,2.0,2,0,1,0,3,4.1,3.0,4.9,11381360.0,18,5.0,0.0016842105263157896,0.0008421052631578948
4,1115.0,1.0,1.0,3,0,2,1,3,4.8,2.4,3.1,6224875.0,11,1.0,0.0008968609865470852,0.0008968609865470852
2,811.0,1.0,1.0,1,0,0,2,5,4.1,2.8,2.5,10890050.0,39,3.0,0.0012330456226880395,0.0012330456226880395
1,1586.0,1.0,1.0,2,0,1,2,4,2.3,4.8,3.2,10882430.0,44,6.0,0.0006305170239596469,0.0006305170239596469
2,1103.0,1.0,1.0,1,1,2,0,3,3.9,4.8,2.8,10560810.0,6,3.0,0.0009066183136899365,0.0009066183136899365
4,939.0,1.0,1.0,3,1,1,1,1,3.3,4.6,5.0,5326500.0,24,1.0,0.0010649627263045794,0.0010649627263045794
6,1727.0,2.0,1.0,2,0,1,0,0,4.3,4.8,4.7,7341790.0,42,4.0,0.0011580775911986102,0.0005790387955993051
5,1672.0,1.0,1.0,2,0,0,2,4,3.1,4.8,2.5,18911110.0,13,7.0,0.0005980861244019139,0.0005980861244019139
1,1581.0,1.0,1.0,3,1,0,1,3,3.7,4.7,4.9,18011000.0,15,6.0,0.0006325110689437065,0.0006325110689437065
1,1781.0,1.0,1.0,3,0,0,1,5,3.3,4.7,4.2,19789040.0,27,6.0,0.0005614823133071309,0.0005614823133071309
3,1668.0,2.0,1.0,1,0,0,0,3,2.7,3.6,2.0,14139220.0,21,5.0,0.001199040767386091,0.0005995203836930455
0,1263.0,2.0,2.0,1,0,1,1,2,3.8,2.1,2.5,7926700.0,40,2.0,0.001583531274742676,0.001583531274742676
0,819.0,1.0,1.0,3,0,1,1,4,3.7,2.9,3.0,7484395.0,13,2.0,0.001221001221001221,0.001221001221001221
4,1145.0,1.0,1.0,3,0,1,2,4,4.3,2.6,2.3,6855750.0,31,1.0,0.0008733624454148472,0.0008733624454148472
2,1074.0,1.0,1.0,3,1,0,0,3,3.3,3.4,2.3,12904650.0,39,3.0,0.000931098696461825,0.000931098696461825
5,1707.0,1.0,1.0,2,0,2,2,5,3.9,4.8,4.0,13057270.0,38,7.0,0.0005858230814294083,0.0005858230814294083
3,2145.0,3.0,2.0,1,0,0,0,4,2.3,3.7,4.5,17357440.0,22,5.0,0.0013986013986013986,0.0009324009324009324
0,737.0,1.0,1.0,4,0,1,1,5,3.0,2.3,4.1,6916665.0,31,2.0,0.0013568521031207597,0.0013568521031207597
0,1178.0,1.0,1.0,4,0,2,1,0,4.3,4.8,4.3,6652020.0,28,2.0,0.0008488964346349745,0.0008488964346349745
0,1261.0,2.0,2.0,1,1,2,2,1,4.7,4.3,2.3,9653285.0,39,2.0,0.0015860428231562252,0.0015860428231562252
4,807.0,1.0,1.0,3,1,2,1,5,3.0,3.9,4.1,7603375.0,7,1.0,0.0012391573729863693,0.0012391573729863693
2,1167.0,1.0,1.0,4,0,2,0,4,4.8,4.3,2.6,9790040.0,11,3.0,0.000856898029134533,0.000856898029134533
4,1575.0,2.0,2.0,1,0,1,1,4,4.8,3.9,4.0,7629750.0,43,1.0,0.0012698412698412698,0.0012698412698412698
4,1177.0,1.0,1.0,4,0,1,1,5,2.0,3.3,3.9,7014250.0,21,1.0,0.0008496176720475786,0.0008496176720475786
4,1069.0,1.0,1.0,0,0,2,1,1,2.1,4.5,4.7,4661125.0,41,1.0,0.0009354536950420954,0.0009354536950420954
0,679.0,1.0,1.0,0,0,2,1,1,2.5,4.4,4.5,5147305.0,27,2.0,0.0014727540500736377,0.0014727540500736377
4,642.0,1.0,1.0,0,1,0,0,2,4.6,3.8,4.0,7374500.0,30,1.0,0.001557632398753894,0.001557632398753894
6,1850.0,3.0,2.0,2,1,1,0,3,3.7,2.2,4.3,10235550.0,50,4.0,0.0016216216216216215,0.001081081081081081
1,1692.0,1.0,1.0,4,0,0,2,3,2.0,3.0,4.8,17874820.0,16,6.0,0.000591016548463357,0.000591016548463357
5,1788.0,1.0,1.0,1,1,0,0,3,4.3,3.9,3.5,21217800.0,10,7.0,0.0005592841163310962,0.0005592841163310962
0,817.0,1.0,1.0,4,0,0,2,5,4.6,4.1,4.1,11559880.0,12,2.0,0.0012239902080783353,0.0012239902080783353
4,1639.0,2.0,2.0,4,1,1,0,4,2.5,3.3,4.5,9464500.0,36,1.0,0.0012202562538133007,0.0012202562538133007
4,883.0,1.0,1.0,3,0,2,2,1,5.0,4.6,2.7,4491625.0,44,1.0,0.0011325028312570782,0.0011325028312570782
6,1827.0,3.0,2.0,1,0,1,2,1,2.5,4.1,2.2,8803420.0,6,4.0,0.0016420361247947454,0.0010946907498631637
1,1986.0,2.0,1.0,2,0,2,1,3,3.8,3.1,4.6,13245710.0,19,6.0,0.0010070493454179255,0.0005035246727089627
6,1958.0,3.0,2.0,0,1,0,1,1,4.0,3.8,2.7,15003560.0,18,4.0,0.0015321756894790602,0.0010214504596527069
0,870.0,1.0,1.0,3,0,0,1,4,2.5,3.2,2.9,10671275.0,24,2.0,0.0011494252873563218,0.0011494252873563218
6,1662.0,2.0,1.0,4,0,1,2,3,4.1,2.5,2.8,7871720.0,41,4.0,0.0012033694344163659,0.0006016847172081829
1,1835.0,2.0,1.0,0,0,2,2,5,4.5,2.0,4.0,14429740.0,22,6.0,0.0010899182561307902,0.0005449591280653951
0,1270.0,2.0,2.0,3,1,2,1,3,4.2,2.3,3.5,10185610.0,34,2.0,0.0015748031496062992,0.0015748031496062992
3,2292.0,4.0,2.0,4,1,2,2,4,2.8,3.2,3.7,12946500.0,13,5.0,0.0017452006980802793,0.0008726003490401396
4,1028.0,1.0,1.0,4,0,0,0,4,4.5,5.0,4.0,10001250.0,15,1.0,0.0009727626459143969,0.0009727626459143969
3,1865.0,3.0,2.0,4,1,0,0,5,5.0,4.9,3.3,16935440.0,22,5.0,0.0016085790884718498,0.0010723860589812334
0,981.0,1.0,1.0,2,1,2,1,4,4.5,2.4,2.2,9347935.0,9,2.0,0.0010193679918450561,0.0010193679918450561
4,916.0,1.0,1.0,3,1,2,0,0,3.4,5.0,2.0,5434250.0,45,1.0,0.001091703056768559,0.001091703056768559
6,1908.0,3.0,2.0,3,1,2,2,3,3.5,4.2,2.5,11663490.0,12,4.0,0.0015723270440251573,0.0010482180293501049
1,1936.0,2.0,1.0,3,1,2,2,5,2.6,4.6,2.8,15589440.0,38,6.0,0.0010330578512396695,0.0005165289256198347
6,1926.0,3.0,2.0,1,0,1,2,5,4.1,2.7,2.5,10337000.0,52,4.0,0.001557632398753894,0.0010384215991692627
2,1083.0,1.0,1.0,2,1,0,0,5,3.0,5.0,3.6,14200900.0,38,3.0,0.0009233610341643582,0.0009233610341643582
1,1780.0,1.0,1.0,0,1,1,2,5,3.6,2.2,3.9,13709340.0,32,6.0,0.0005617977528089888,0.0005617977528089888
6,1707.0,2.0,1.0,1,0,0,0,2,4.6,4.3,4.6,13685190.0,52,4.0,0.0011716461628588166,0.0005858230814294083
2,900.0,1.0,1.0,0,0,2,0,3,4.6,3.7,3.1,7953250.0,23,3.0,0.0011111111111111111,0.0011111111111111111
5,1519.0,1.0,1.0,1,0,2,0,3,3.9,2.0,2.1,12332820.0,20,7.0,0.0006583278472679394,0.0006583278472679394
5,1934.0,2.0,1.0,0,1,0,2,4,2.4,2.2,4.4,21743704.8,19,7.0,0.001034126163391934,0.000517063081695967
4,1043.0,1.0,1.0,2,1,2,0,2,5.0,4.3,4.8,7356625.0,28,1.0,0.0009587727708533077,0.0009587727708533077
4,704.0,1.0,1.0,3,1,2,2,5,2.4,2.2,3.2,7338250.0,39,1.0,0.0014204545454545455,0.0014204545454545455
4,1539.0,2.0,2.0,4,0,0,0,0,3.0,2.6,2.7,9996000.0,20,1.0,0.001299545159194282,0.001299545159194282
4,1279.0,1.0,1.0,4,1,2,1,2,5.0,2.0,4.5,6849125.0,24,1.0,0.0007818608287724785,0.0007818608287724785
4,1568.0,2.0,2.0,1,1,0,1,0,2.6,3.6,3.9,10462500.0,14,1.0,0.0012755102040816326,0.0012755102040816326
3,2011.0,3.0,2.0,3,1,0,0,4,3.2,3.3,4.4,17523920.0,16,5.0,0.0014917951268025858,0.000994530084535057
4,1566.0,2.0,2.0,0,0,0,0,0,3.6,4.4,4.1,10010000.0,31,1.0,0.001277139208173691,0.001277139208173691
3,1812.0,3.0,2.0,4,0,0,2,4,3.4,3.8,3.7,14873340.0,7,5.0,0.0016556291390728477,0.0011037527593818985
5,1729.0,1.0,1.0,1,0,0,0,4,3.0,4.6,4.2,20461220.0,11,7.0,0.000578368999421631,0.000578368999421631
1,1569.0,1.0,1.0,4,1,1,1,4,2.2,3.1,3.5,11231390.0,32,6.0,0.0006373486297004461,0.0006373486297004461
3,2068.0,3.0,2.0,2,1,2,0,4,2.5,3.5,2.0,12711220.0,13,5.0,0.0014506769825918763,0.0009671179883945841
1,1869.0,2.0,1.0,1,0,2,0,5,3.1,4.9,4.7,15010890.0,36,6.0,0.001070090957731407,0.0005350454788657035
2,1271.0,2.0,1.0,0,0,2,2,4,2.4,3.6,4.5,10139270.0,12,3.0,0.0015735641227380016,0.0007867820613690008
3,1527.0,2.0,1.0,2,0,1,0,5,2.0,4.0,2.2,10007800.0,10,5.0,0.0013097576948264572,0.0006548788474132286
4,601.0,1.0,1.0,2,0,1,1,5,2.9,2.0,5.0,5636000.0,22,1.0,0.0016638935108153079,0.0016638935108153079
0,1206.0,2.0,2.0,0,0,1,0,1,2.9,2.4,3.3,7877645.0,23,2.0,0.001658374792703151,0.001658374792703151
1,1878.0,2.0,1.0,3,0,1,1,4,3.9,3.7,2.7,11716020.0,36,6.0,0.0010649627263045794,0.0005324813631522897
4,884.0,1.0,1.0,2,0,1,2,0,2.9,4.9,3.8,4028790.0,47,1.0,0.0011312217194570137,0.0011312217194570137
2,728.0,1.0,1.0,0,1,1,0,5,3.3,2.0,4.6,9368650.0,11,3.0,0.0013736263736263737,0.0013736263736263737
4,907.0,1.0,1.0,1,1,1,1,4,2.9,2.6,3.5,7074750.0,15,1.0,0.0011025358324145535,0.0011025358324145535
6,1534.0,2.0,1.0,4,0,1,1,1,4.6,3.5,4.1,5587150.0,52,4.0,0.001303780964797914,0.000651890482398957
